2026-04-25 10:56:49,843: Special: Key.backspace
2026-04-25 10:56:49,871: Special: Key.backspace
2026-04-25 10:56:49,904: Special: Key.backspace
2026-04-25 10:56:50,554: Special: Key.backspace
2026-04-25 10:56:50,730: Special: Key.backspace
2026-04-25 10:56:50,890: Special: Key.backspace
2026-04-25 10:56:51,066: Special: Key.backspace
2026-04-25 10:56:51,226: Special: Key.backspace
2026-04-25 10:56:51,402: Special: Key.backspace
2026-04-25 10:56:51,514: Key: a
2026-04-25 10:56:51,738: Key: t
2026-04-25 10:56:52,130: Key: v
2026-04-25 10:56:52,450: Special: Key.backspace
2026-04-25 10:56:52,610: Special: Key.backspace
2026-04-25 10:56:52,786: Key: c
2026-04-25 10:56:52,970: Key: i
2026-04-25 10:56:53,594: Special: Key.backspace
2026-04-25 10:56:53,714: Key: t
2026-04-25 10:56:53,859: Key: i
2026-04-25 10:56:53,994: Key: v
2026-04-25 10:56:54,074: Key: e
2026-04-25 10:56:54,386: Special: Key.enter
2026-04-25 10:56:55,714: Key: a
2026-04-25 10:56:55,882: Key: c
2026-04-25 10:56:56,290: Key: i
2026-04-25 10:56:56,586: Key: t
2026-04-25 10:56:56,674: Special: Key.backspace
2026-04-25 10:56:56,899: Key: i
2026-04-25 10:56:57,138: Special: Key.backspace
2026-04-25 10:56:57,322: Special: Key.backspace
2026-04-25 10:56:57,506: Key: t
2026-04-25 10:56:57,642: Key: i
2026-04-25 10:56:57,874: Key: v
2026-04-25 10:56:57,946: Key: a
2026-04-25 10:56:58,170: Key: t
2026-04-25 10:56:58,274: Key: e
2026-04-25 10:56:58,650: Special: Key.enter
2026-04-25 10:56:59,506: Key: s
2026-04-25 10:56:59,746: Key: o
2026-04-25 10:56:59,890: Key: r
2026-04-25 10:57:00,018: Key: u
2026-04-25 10:57:00,218: Key: c
2026-04-25 10:57:00,266: Key: e
2026-04-25 10:57:00,682: Special: Key.backspace
2026-04-25 10:57:00,826: Special: Key.backspace
2026-04-25 10:57:00,994: Special: Key.backspace
2026-04-25 10:57:01,154: Special: Key.backspace
2026-04-25 10:57:01,426: Key: u
2026-04-25 10:57:01,490: Key: r
2026-04-25 10:57:01,770: Key: c
2026-04-25 10:57:01,778: Key: v
2026-04-25 10:57:01,842: Key: e
2026-04-25 10:57:02,114: Special: Key.backspace
2026-04-25 10:57:02,282: Special: Key.backspace
2026-04-25 10:57:02,450: Special: Key.backspace
2026-04-25 10:57:02,634: Key: c
2026-04-25 10:57:02,714: Key: e
2026-04-25 10:57:02,946: Special: Key.space
2026-04-25 10:57:03,514: Key: v
2026-04-25 10:57:03,594: Key: e
2026-04-25 10:57:04,130: Special: Key.tab
2026-04-25 10:57:04,690: Special: Key.backspace
2026-04-25 10:57:04,850: Special: Key.backspace
2026-04-25 10:57:05,034: Special: Key.backspace
2026-04-25 10:57:05,194: Special: Key.backspace
2026-04-25 10:57:05,354: Special: Key.backspace
2026-04-25 10:57:05,522: Special: Key.backspace
2026-04-25 10:57:05,738: Special: Key.backspace
2026-04-25 10:57:06,986: Key: \
2026-04-25 10:57:07,274: Key: v
2026-04-25 10:57:07,370: Key: e
2026-04-25 10:57:08,410: Key: n
2026-04-25 10:57:08,498: Key: v
2026-04-25 10:57:10,074: Key: \
2026-04-25 10:57:10,746: Key: b
2026-04-25 10:57:11,034: Key: i
2026-04-25 10:57:11,450: Key: n
2026-04-25 10:57:13,138: Key: \
2026-04-25 10:57:13,258: Key: a
2026-04-25 10:57:13,378: Key: c
2026-04-25 10:57:13,634: Key: t
2026-04-25 10:57:13,770: Key: i
2026-04-25 10:57:13,938: Key: v
2026-04-25 10:57:14,026: Key: a
2026-04-25 10:57:14,242: Key: t
2026-04-25 10:57:14,314: Key: e
2026-04-25 10:57:14,690: Special: Key.enter
2026-04-25 10:58:00,650: Key: s
2026-04-25 10:58:00,906: Key: o
2026-04-25 10:58:01,026: Key: r
2026-04-25 10:58:01,146: Key: u
2026-04-25 10:58:01,290: Key: c
2026-04-25 10:58:01,402: Key: e
2026-04-25 10:58:04,738: Key: s
2026-04-25 10:58:04,946: Key: o
2026-04-25 10:58:05,098: Key: r
2026-04-25 10:58:05,178: Key: u
2026-04-25 10:58:05,370: Key: c
2026-04-25 10:58:05,458: Key: e
2026-04-25 10:58:05,794: Special: Key.backspace
2026-04-25 10:58:05,946: Special: Key.backspace
2026-04-25 10:58:06,099: Special: Key.backspace
2026-04-25 10:58:06,250: Special: Key.backspace
2026-04-25 10:58:06,482: Key: u
2026-04-25 10:58:06,586: Key: r
2026-04-25 10:58:06,810: Key: c
2026-04-25 10:58:06,866: Key: e
2026-04-25 10:58:07,514: Special: Key.space
2026-04-25 10:58:11,874: Key: \
2026-04-25 10:58:12,771: Key: v
2026-04-25 10:58:12,875: Key: e
2026-04-25 10:58:13,035: Key: v
2026-04-25 10:58:13,130: Key: e
2026-04-25 10:58:13,986: Special: Key.backspace
2026-04-25 10:58:14,163: Special: Key.backspace
2026-04-25 10:58:14,899: Key: n
2026-04-25 10:58:15,035: Key: e
2026-04-25 10:58:15,715: Special: Key.backspace
2026-04-25 10:58:16,075: Key: n
2026-04-25 10:58:17,163: Special: Key.backspace
2026-04-25 10:58:18,611: Special: Key.backspace
2026-04-25 10:58:18,850: Special: Key.backspace
2026-04-25 10:58:19,226: Special: Key.backspace
2026-04-25 10:58:19,722: Key: v
2026-04-25 10:58:19,810: Key: e
2026-04-25 10:58:20,106: Key: n
2026-04-25 10:58:20,346: Key: v
2026-04-25 10:58:21,922: Key: \
2026-04-25 10:58:23,571: Special: Key.shift
2026-04-25 10:58:23,907: Key: S
2026-04-25 10:58:24,851: Key: c
2026-04-25 10:58:25,595: Key: r
2026-04-25 10:58:25,915: Special: Key.tab
2026-04-25 10:58:27,019: Key: i
2026-04-25 10:58:27,163: Key: p
2026-04-25 10:58:27,235: Key: t
2026-04-25 10:58:27,314: Key: s
2026-04-25 10:58:29,963: Key: \
2026-04-25 10:58:30,058: Key: a
2026-04-25 10:58:30,131: Key: c
2026-04-25 10:58:30,578: Key: i
2026-04-25 10:58:31,227: Special: Key.backspace
2026-04-25 10:58:31,371: Key: t
2026-04-25 10:58:31,507: Key: i
2026-04-25 10:58:31,723: Key: a
2026-04-25 10:58:32,131: Special: Key.backspace
2026-04-25 10:58:32,291: Key: v
2026-04-25 10:58:32,410: Key: a
2026-04-25 10:58:32,571: Key: t
2026-04-25 10:58:32,715: Key: e
2026-04-25 10:58:34,194: Special: Key.enter
2026-04-25 10:58:44,747: Special: Key.up
2026-04-25 10:58:50,107: Special: Key.up
2026-04-25 10:58:50,691: Special: Key.left
2026-04-25 10:58:51,191: Special: Key.left
2026-04-25 10:58:51,224: Special: Key.left
2026-04-25 10:58:51,257: Special: Key.left
2026-04-25 10:58:51,290: Special: Key.left
2026-04-25 10:58:51,323: Special: Key.left
2026-04-25 10:58:51,356: Special: Key.left
2026-04-25 10:58:51,389: Special: Key.left
2026-04-25 10:58:51,422: Special: Key.left
2026-04-25 10:58:51,455: Special: Key.left
2026-04-25 10:58:51,488: Special: Key.left
2026-04-25 10:58:51,521: Special: Key.left
2026-04-25 10:58:51,555: Special: Key.left
2026-04-25 10:58:51,587: Special: Key.left
2026-04-25 10:58:51,620: Special: Key.left
2026-04-25 10:58:51,653: Special: Key.left
2026-04-25 10:58:51,686: Special: Key.left
2026-04-25 10:58:51,719: Special: Key.left
2026-04-25 10:58:51,752: Special: Key.left
2026-04-25 10:58:51,785: Special: Key.left
2026-04-25 10:58:51,818: Special: Key.left
2026-04-25 10:58:51,851: Special: Key.left
2026-04-25 10:58:51,884: Special: Key.left
2026-04-25 10:58:52,499: Special: Key.right
2026-04-25 10:58:52,891: Special: Key.right
2026-04-25 10:58:55,195: Special: Key.backspace
2026-04-25 10:58:56,155: Special: Key.enter
2026-04-25 10:58:57,243: Special: Key.up
2026-04-25 10:58:57,635: Special: Key.left
2026-04-25 10:58:58,138: Special: Key.left
2026-04-25 10:58:58,168: Special: Key.left
2026-04-25 10:58:58,201: Special: Key.left
2026-04-25 10:58:58,234: Special: Key.left
2026-04-25 10:58:58,267: Special: Key.left
2026-04-25 10:58:58,299: Special: Key.left
2026-04-25 10:58:58,332: Special: Key.left
2026-04-25 10:58:58,366: Special: Key.left
2026-04-25 10:58:58,398: Special: Key.left
2026-04-25 10:58:58,431: Special: Key.left
2026-04-25 10:58:58,465: Special: Key.left
2026-04-25 10:58:58,498: Special: Key.left
2026-04-25 10:58:58,531: Special: Key.left
2026-04-25 10:58:58,564: Special: Key.left
2026-04-25 10:58:58,597: Special: Key.left
2026-04-25 10:58:58,630: Special: Key.left
2026-04-25 10:58:58,663: Special: Key.left
2026-04-25 10:58:58,696: Special: Key.left
2026-04-25 10:58:58,728: Special: Key.left
2026-04-25 10:58:58,762: Special: Key.left
2026-04-25 10:58:58,795: Special: Key.left
2026-04-25 10:58:58,828: Special: Key.left
2026-04-25 10:58:58,861: Special: Key.left
2026-04-25 10:58:59,211: Special: Key.right
2026-04-25 10:58:59,435: Special: Key.right
2026-04-25 10:58:59,627: Special: Key.right
2026-04-25 10:59:00,611: Special: Key.backspace
2026-04-25 10:59:01,115: Special: Key.backspace
2026-04-25 10:59:01,142: Special: Key.backspace
2026-04-25 10:59:01,176: Special: Key.backspace
2026-04-25 10:59:01,208: Special: Key.backspace
2026-04-25 10:59:01,242: Special: Key.backspace
2026-04-25 10:59:01,274: Special: Key.backspace
2026-04-25 10:59:01,307: Special: Key.backspace
2026-04-25 10:59:01,340: Special: Key.backspace
2026-04-25 10:59:01,375: Special: Key.backspace
2026-04-25 10:59:01,409: Special: Key.backspace
2026-04-25 10:59:01,439: Special: Key.backspace
2026-04-25 10:59:01,474: Special: Key.backspace
2026-04-25 10:59:01,508: Special: Key.backspace
2026-04-25 10:59:02,531: Special: Key.enter
2026-04-25 10:59:11,731: Key: p
2026-04-25 10:59:11,947: Key: i
2026-04-25 10:59:12,443: Key: p
2026-04-25 10:59:13,931: Special: Key.backspace
2026-04-25 10:59:14,091: Special: Key.backspace
2026-04-25 10:59:14,251: Special: Key.backspace
2026-04-25 10:59:14,395: Special: Key.backspace
2026-04-25 10:59:14,923: Special: Key.up
2026-04-25 10:59:15,107: Special: Key.up
2026-04-25 10:59:15,259: Special: Key.up
2026-04-25 10:59:15,587: Special: Key.up
2026-04-25 10:59:15,907: Special: Key.up
2026-04-25 10:59:16,443: Special: Key.up
2026-04-25 10:59:16,779: Special: Key.up
2026-04-25 10:59:17,243: Special: Key.up
2026-04-25 10:59:17,835: Special: Key.up
2026-04-25 10:59:18,235: Special: Key.up
2026-04-25 10:59:19,451: Special: Key.enter
2026-04-25 10:59:27,979: Special: Key.up
2026-04-25 10:59:29,035: Special: Key.space
2026-04-25 10:59:29,683: Key: -
2026-04-25 10:59:29,835: Key: -
2026-04-25 10:59:29,931: Key: f
2026-04-25 10:59:30,059: Key: o
2026-04-25 10:59:30,187: Key: r
2026-04-25 10:59:30,435: Key: c
2026-04-25 10:59:30,523: Key: e
2026-04-25 10:59:30,819: Special: Key.enter
2026-04-25 10:59:35,723: Key: c
2026-04-25 10:59:35,859: Key: l
2026-04-25 10:59:36,003: Key: e
2026-04-25 10:59:36,043: Key: a
2026-04-25 10:59:36,131: Key: r
2026-04-25 10:59:37,051: Special: Key.enter
2026-04-25 11:01:02,427: Key: p
2026-04-25 11:01:02,795: Key: i
2026-04-25 11:01:02,923: Key: p
2026-04-25 11:01:03,227: Special: Key.space
2026-04-25 11:01:03,419: Key: i
2026-04-25 11:01:03,676: Key: n
2026-04-25 11:01:03,771: Key: s
2026-04-25 11:01:03,875: Key: t
2026-04-25 11:01:03,955: Key: a
2026-04-25 11:01:04,067: Key: l
2026-04-25 11:01:04,228: Key: l
2026-04-25 11:01:04,348: Special: Key.space
2026-04-25 11:01:04,588: Key: -
2026-04-25 11:01:04,747: Key: -
2026-04-25 11:01:05,483: Key: u
2026-04-25 11:01:05,571: Key: p
2026-04-25 11:01:05,651: Key: g
2026-04-25 11:01:05,963: Key: a
2026-04-25 11:01:06,507: Special: Key.backspace
2026-04-25 11:01:06,571: Key: r
2026-04-25 11:01:06,659: Key: a
2026-04-25 11:01:06,828: Key: d
2026-04-25 11:01:06,899: Key: e
2026-04-25 11:01:07,019: Special: Key.space
2026-04-25 11:01:07,300: Key: p
2026-04-25 11:01:07,700: Key: p
2026-04-25 11:01:08,108: Special: Key.backspace
2026-04-25 11:01:08,564: Key: i
2026-04-25 11:01:08,635: Key: p
2026-04-25 11:01:09,308: Special: Key.enter
2026-04-25 11:01:22,508: Special: Key.up
2026-04-25 11:01:23,291: Special: Key.left
2026-04-25 11:01:23,796: Special: Key.left
2026-04-25 11:01:23,824: Special: Key.left
2026-04-25 11:01:23,857: Special: Key.left
2026-04-25 11:01:23,890: Special: Key.left
2026-04-25 11:01:23,923: Special: Key.left
2026-04-25 11:01:23,956: Special: Key.left
2026-04-25 11:01:23,989: Special: Key.left
2026-04-25 11:01:24,022: Special: Key.left
2026-04-25 11:01:24,055: Special: Key.left
2026-04-25 11:01:24,089: Special: Key.left
2026-04-25 11:01:24,121: Special: Key.left
2026-04-25 11:01:24,556: Special: Key.left
2026-04-25 11:01:25,056: Special: Key.left
2026-04-25 11:01:25,079: Special: Key.left
2026-04-25 11:01:25,113: Special: Key.left
2026-04-25 11:01:25,146: Special: Key.left
2026-04-25 11:01:25,178: Special: Key.left
2026-04-25 11:01:25,212: Special: Key.left
2026-04-25 11:01:25,245: Special: Key.left
2026-04-25 11:01:25,277: Special: Key.left
2026-04-25 11:01:25,311: Special: Key.left
2026-04-25 11:01:25,343: Special: Key.left
2026-04-25 11:01:25,376: Special: Key.left
2026-04-25 11:01:25,410: Special: Key.left
2026-04-25 11:01:25,442: Special: Key.left
2026-04-25 11:01:25,475: Special: Key.left
2026-04-25 11:01:25,509: Special: Key.left
2026-04-25 11:01:25,543: Special: Key.left
2026-04-25 11:01:25,577: Special: Key.left
2026-04-25 11:01:25,607: Special: Key.left
2026-04-25 11:01:25,642: Special: Key.left
2026-04-25 11:01:28,532: Key: p
2026-04-25 11:01:28,812: Key: y
2026-04-25 11:01:28,915: Key: t
2026-04-25 11:01:29,020: Key: h
2026-04-25 11:01:29,140: Key: o
2026-04-25 11:01:29,324: Key: n
2026-04-25 11:01:29,468: Key: g
2026-04-25 11:01:29,867: Special: Key.space
2026-04-25 11:01:30,164: Special: Key.backspace
2026-04-25 11:01:30,340: Special: Key.backspace
2026-04-25 11:01:30,660: Key: n
2026-04-25 11:01:30,796: Special: Key.space
2026-04-25 11:01:31,004: Key: 0
2026-04-25 11:01:31,276: Key: m
2026-04-25 11:01:31,723: Special: Key.backspace
2026-04-25 11:01:31,851: Special: Key.backspace
2026-04-25 11:01:33,100: Special: Key.backspace
2026-04-25 11:01:33,284: Special: Key.backspace
2026-04-25 11:01:33,876: Special: Key.space
2026-04-25 11:01:34,364: Key: -
2026-04-25 11:01:34,724: Key: m
2026-04-25 11:01:34,876: Special: Key.space
2026-04-25 11:01:37,452: Special: Key.enter
2026-04-25 11:02:39,111: Special: Key.ctrl_l
2026-04-25 11:02:39,863: Special: Key.ctrl_l
2026-04-25 11:02:40,369: Special: Key.ctrl_l
2026-04-25 11:02:40,401: Special: Key.ctrl_l
2026-04-25 11:02:40,432: Special: Key.ctrl_l
2026-04-25 11:02:40,465: Special: Key.ctrl_l
2026-04-25 11:02:40,496: Special: Key.ctrl_l
2026-04-25 11:02:40,543: Special: Key.ctrl_l
2026-04-25 11:02:40,575: Special: Key.ctrl_l
2026-04-25 11:02:40,607: Special: Key.ctrl_l
2026-04-25 11:02:40,638: Special: Key.ctrl_l
2026-04-25 11:02:40,669: Special: Key.ctrl_l
2026-04-25 11:02:40,701: Special: Key.ctrl_l
2026-04-25 11:02:40,733: Special: Key.ctrl_l
2026-04-25 11:02:40,764: Special: Key.ctrl_l
2026-04-25 11:02:40,796: Special: Key.ctrl_l
2026-04-25 11:02:40,828: Special: Key.ctrl_l
2026-04-25 11:02:40,859: Special: Key.ctrl_l
2026-04-25 11:02:40,907: Special: Key.ctrl_l
2026-04-25 11:02:40,939: Special: Key.ctrl_l
2026-04-25 11:02:40,970: Special: Key.ctrl_l
2026-04-25 11:02:44,855: Special: Key.ctrl_l
2026-04-25 11:02:56,920: Special: Key.backspace
2026-04-25 11:02:57,200: Special: Key.backspace
2026-04-25 11:02:57,464: Special: Key.backspace
2026-04-25 11:02:57,792: Special: Key.backspace
2026-04-25 11:02:58,320: Special: Key.enter
2026-04-25 11:03:03,905: Special: Key.backspace
2026-04-25 11:03:04,096: Special: Key.backspace
2026-04-25 11:03:04,288: Special: Key.backspace
2026-04-25 11:03:04,697: Special: Key.backspace
2026-04-25 11:03:05,104: Special: Key.enter
2026-04-25 11:03:12,409: Special: Key.backspace
2026-04-25 11:03:12,593: Special: Key.backspace
2026-04-25 11:03:12,833: Special: Key.backspace
2026-04-25 11:03:13,161: Special: Key.backspace
2026-04-25 11:03:13,505: Special: Key.enter
2026-04-25 11:03:43,907: Special: Key.right
2026-04-25 11:03:44,579: Special: Key.backspace
2026-04-25 11:03:44,763: Special: Key.backspace
2026-04-25 11:03:44,939: Special: Key.backspace
2026-04-25 11:03:45,099: Special: Key.backspace
2026-04-25 11:03:45,283: Special: Key.backspace
2026-04-25 11:03:45,547: Special: Key.backspace
2026-04-25 11:03:45,747: Special: Key.backspace
2026-04-25 11:03:46,003: Special: Key.shift
2026-04-25 11:03:46,163: Key: Q
2026-04-25 11:03:47,147: Key: R
2026-04-25 11:03:47,515: Key: C
2026-04-25 11:03:50,787: Special: Key.down
2026-04-25 11:03:53,363: Special: Key.ctrl_l
2026-04-25 11:03:53,644: Key: 
2026-04-25 11:04:00,107: Special: Key.ctrl_l
2026-04-25 11:04:00,308: Key: 
2026-04-25 11:04:01,212: Key: w
2026-04-25 11:04:01,324: Key: i
2026-04-25 11:04:01,572: Key: n
2026-04-25 11:04:02,308: Key: r
2026-04-25 11:04:02,492: Key: a
2026-04-25 11:04:02,620: Key: r
2026-04-25 11:04:03,868: Special: Key.backspace
2026-04-25 11:04:04,092: Special: Key.backspace
2026-04-25 11:04:04,300: Special: Key.backspace
2026-04-25 11:04:04,516: Special: Key.backspace
2026-04-25 11:04:06,028: Special: Key.backspace
2026-04-25 11:04:06,228: Special: Key.backspace
2026-04-25 11:04:07,740: Key: .
2026-04-25 11:04:08,428: Key: i
2026-04-25 11:04:08,668: Key: c
2026-04-25 11:04:08,868: Key: o
2026-04-25 11:04:09,428: Special: Key.backspace
2026-04-25 11:04:09,644: Special: Key.backspace
2026-04-25 11:04:09,844: Special: Key.backspace
2026-04-25 11:04:10,660: Special: Key.backspace
2026-04-25 11:06:43,466: Key: c
2026-04-25 11:06:43,666: Key: d
2026-04-25 11:06:43,866: Special: Key.space
2026-04-25 11:06:45,370: Special: Key.shift
2026-04-25 11:06:45,498: Key: R
2026-04-25 11:06:45,642: Key: a
2026-04-25 11:06:45,954: Special: Key.tab
2026-04-25 11:06:47,034: Special: Key.enter
2026-04-25 11:06:48,794: Key: l
2026-04-25 11:06:48,874: Key: s
2026-04-25 11:06:49,074: Special: Key.enter
2026-04-25 11:06:58,178: Key: p
2026-04-25 11:06:58,970: Key: y
2026-04-25 11:06:59,082: Key: t
2026-04-25 11:06:59,178: Key: h
2026-04-25 11:06:59,354: Key: o
2026-04-25 11:07:00,051: Key: n
2026-04-25 11:07:00,402: Special: Key.space
2026-04-25 11:07:01,122: Key: r
2026-04-25 11:07:01,250: Key: a
2026-04-25 11:07:01,562: Special: Key.tab
2026-04-25 11:07:02,610: Special: Key.enter
2026-04-25 11:07:09,770: Key: p
2026-04-25 11:07:10,651: Key: i
2026-04-25 11:07:11,235: Key: p
2026-04-25 11:07:12,346: Key: r
2026-04-25 11:07:12,394: Key: e
2026-04-25 11:07:12,667: Key: q
2026-04-25 11:07:13,034: Special: Key.space
2026-04-25 11:07:13,306: Key: .
2026-04-25 11:07:13,939: Special: Key.enter
2026-04-25 11:07:20,355: Special: Key.up
2026-04-25 11:07:20,739: Special: Key.up
2026-04-25 11:07:21,547: Special: Key.backspace
